model_col,series_code,unit,freq,description,tags
stb_stalled_cp_crude_oil_empty,stb.stalled.cp.crude_oil.empty,count,weekly,Stb Stalled Cp Crude Oil Empty,stb
stb_stalled_cp_crude_oil_loaded,stb.stalled.cp.crude_oil.loaded,count,weekly,Stb Stalled Cp Crude Oil Loaded,stb
stb_stalled_cp_ethanol_empty,stb.stalled.cp.ethanol.empty,count,weekly,Stb Stalled Cp Ethanol Empty,stb
stb_stalled_cp_ethanol_loaded,stb.stalled.cp.ethanol.loaded,count,weekly,Stb Stalled Cp Ethanol Loaded,stb
stb_stalled_cp_fertilizer_empty,stb.stalled.cp.fertilizer.empty,count,weekly,Stb Stalled Cp Fertilizer Empty,stb
stb_stalled_cp_fertilizer_loaded,stb.stalled.cp.fertilizer.loaded,count,weekly,Stb Stalled Cp Fertilizer Loaded,stb
stb_stalled_cp_grain_empty,stb.stalled.cp.grain.empty,count,weekly,Stb Stalled Cp Grain Empty,stb
stb_stalled_cp_grain_loaded,stb.stalled.cp.grain.loaded,count,weekly,Stb Stalled Cp Grain Loaded,stb
stb_stalled_cp_intermodal_empty,stb.stalled.cp.intermodal.empty,count,weekly,Stb Stalled Cp Intermodal Empty,stb
stb_stalled_cp_intermodal_loaded,stb.stalled.cp.intermodal.loaded,count,weekly,Stb Stalled Cp Intermodal Loaded,stb
stb_stalled_cp_total_empty,stb.stalled.cp.total.empty,count,weekly,Stb Stalled Cp Total Empty,stb
stb_stalled_cp_total_loaded,stb.stalled.cp.total.loaded,count,weekly,Stb Stalled Cp Total Loaded,stb
stb_stalled_csx_all_other_empty,stb.stalled.csx.all_other.empty,count,weekly,Stb Stalled Csx All Other Empty,stb
stb_stalled_csx_all_other_loaded,stb.stalled.csx.all_other.loaded,count,weekly,Stb Stalled Csx All Other Loaded,stb
stb_stalled_csx_automotive_empty,stb.stalled.csx.automotive.empty,count,weekly,Stb Stalled Csx Automotive Empty,stb
stb_stalled_csx_automotive_loaded,stb.stalled.csx.automotive.loaded,count,weekly,Stb Stalled Csx Automotive Loaded,stb
stb_stalled_csx_chem_misc_empty,stb.stalled.csx.chemical_or_allied_products_all_stcc_28_commodities_not_otherwise_reported_under_ethanol_or_fertilizer.empty,count,weekly,Stb Stalled Csx Chem Misc Empty,stb
stb_stalled_csx_chem_misc_loaded,stb.stalled.csx.chemical_or_allied_products_all_stcc_28_commodities_not_otherwise_reported_under_ethanol_or_fertilizer.loaded,count,weekly,Stb Stalled Csx Chem Misc Loaded,stb
stb_stalled_csx_coal_empty,stb.stalled.csx.coal.empty,count,weekly,Stb Stalled Csx Coal Empty,stb
stb_stalled_csx_coal_loaded,stb.stalled.csx.coal.loaded,count,weekly,Stb Stalled Csx Coal Loaded,stb
stb_stalled_csx_crude_oil_empty,stb.stalled.csx.crude_oil.empty,count,weekly,Stb Stalled Csx Crude Oil Empty,stb
stb_stalled_csx_crude_oil_loaded,stb.stalled.csx.crude_oil.loaded,count,weekly,Stb Stalled Csx Crude Oil Loaded,stb
stb_stalled_csx_ethanol_empty,stb.stalled.csx.ethanol.empty,count,weekly,Stb Stalled Csx Ethanol Empty,stb
stb_stalled_csx_ethanol_loaded,stb.stalled.csx.ethanol.loaded,count,weekly,Stb Stalled Csx Ethanol Loaded,stb
stb_stalled_csx_fertilizer_empty,stb.stalled.csx.fertilizer.empty,count,weekly,Stb Stalled Csx Fertilizer Empty,stb
stb_stalled_csx_fertilizer_loaded,stb.stalled.csx.fertilizer.loaded,count,weekly,Stb Stalled Csx Fertilizer Loaded,stb
stb_stalled_csx_grain_empty,stb.stalled.csx.grain.empty,count,weekly,Stb Stalled Csx Grain Empty,stb
stb_stalled_csx_grain_loaded,stb.stalled.csx.grain.loaded,count,weekly,Stb Stalled Csx Grain Loaded,stb
stb_stalled_csx_intermodal_empty,stb.stalled.csx.intermodal.empty,count,weekly,Stb Stalled Csx Intermodal Empty,stb
stb_stalled_csx_intermodal_flat_cars_empty,stb.stalled.csx.intermodal_flat_cars.empty,count,weekly,Stb Stalled Csx Intermodal Flat Cars Empty,stb
stb_stalled_csx_intermodal_flat_cars_loaded,stb.stalled.csx.intermodal_flat_cars.loaded,count,weekly,Stb Stalled Csx Intermodal Flat Cars Loaded,stb
stb_stalled_csx_intermodal_loaded,stb.stalled.csx.intermodal.loaded,count,weekly,Stb Stalled Csx Intermodal Loaded,stb
stb_stalled_csx_total_empty,stb.stalled.csx.total.empty,count,weekly,Stb Stalled Csx Total Empty,stb
stb_stalled_csx_total_loaded,stb.stalled.csx.total.loaded,count,weekly,Stb Stalled Csx Total Loaded,stb
stb_stalled_kcs_all_other_empty,stb.stalled.kcs.all_other.empty,count,weekly,Stb Stalled Kcs All Other Empty,stb
stb_stalled_kcs_all_other_loaded,stb.stalled.kcs.all_other.loaded,count,weekly,Stb Stalled Kcs All Other Loaded,stb
stb_stalled_kcs_automotive_empty,stb.stalled.kcs.automotive.empty,count,weekly,Stb Stalled Kcs Automotive Empty,stb
stb_stalled_kcs_automotive_loaded,stb.stalled.kcs.automotive.loaded,count,weekly,Stb Stalled Kcs Automotive Loaded,stb
stb_stalled_kcs_box_empty,stb.stalled.kcs.box.empty,count,weekly,Stb Stalled Kcs Box Empty,stb
stb_stalled_kcs_box_loaded,stb.stalled.kcs.box.loaded,count,weekly,Stb Stalled Kcs Box Loaded,stb
stb_stalled_kcs_chem_misc_empty,stb.stalled.kcs.chemical_or_allied_products_all_stcc_28_commodities_not_otherwise_reported_under_ethanol_or_fertilizer.empty,count,weekly,Stb Stalled Kcs Chem Misc Empty,stb
stb_stalled_kcs_chem_misc_loaded,stb.stalled.kcs.chemical_or_allied_products_all_stcc_28_commodities_not_otherwise_reported_under_ethanol_or_fertilizer.loaded,count,weekly,Stb Stalled Kcs Chem Misc Loaded,stb
stb_stalled_kcs_coal_empty,stb.stalled.kcs.coal.empty,count,weekly,Stb Stalled Kcs Coal Empty,stb
stb_stalled_kcs_coal_loaded,stb.stalled.kcs.coal.loaded,count,weekly,Stb Stalled Kcs Coal Loaded,stb
stb_stalled_kcs_covered_hopper_empty,stb.stalled.kcs.covered_hopper.empty,count,weekly,Stb Stalled Kcs Covered Hopper Empty,stb
stb_stalled_kcs_covered_hopper_loaded,stb.stalled.kcs.covered_hopper.loaded,count,weekly,Stb Stalled Kcs Covered Hopper Loaded,stb
stb_stalled_kcs_crude_oil_empty,stb.stalled.kcs.crude_oil.empty,count,weekly,Stb Stalled Kcs Crude Oil Empty,stb
stb_stalled_kcs_crude_oil_loaded,stb.stalled.kcs.crude_oil.loaded,count,weekly,Stb Stalled Kcs Crude Oil Loaded,stb
stb_stalled_kcs_ethanol_empty,stb.stalled.kcs.ethanol.empty,count,weekly,Stb Stalled Kcs Ethanol Empty,stb
stb_stalled_kcs_ethanol_loaded,stb.stalled.kcs.ethanol.loaded,count,weekly,Stb Stalled Kcs Ethanol Loaded,stb
stb_stalled_kcs_fertilizer_empty,stb.stalled.kcs.fertilizer.empty,count,weekly,Stb Stalled Kcs Fertilizer Empty,stb
stb_stalled_kcs_fertilizer_loaded,stb.stalled.kcs.fertilizer.loaded,count,weekly,Stb Stalled Kcs Fertilizer Loaded,stb
stb_stalled_kcs_gondola_empty,stb.stalled.kcs.gondola.empty,count,weekly,Stb Stalled Kcs Gondola Empty,stb
stb_stalled_kcs_gondola_loaded,stb.stalled.kcs.gondola.loaded,count,weekly,Stb Stalled Kcs Gondola Loaded,stb
stb_stalled_kcs_grain_empty,stb.stalled.kcs.grain.empty,count,weekly,Stb Stalled Kcs Grain Empty,stb
stb_stalled_kcs_grain_loaded,stb.stalled.kcs.grain.loaded,count,weekly,Stb Stalled Kcs Grain Loaded,stb
stb_stalled_kcs_intermodal_empty,stb.stalled.kcs.intermodal.empty,count,weekly,Stb Stalled Kcs Intermodal Empty,stb
stb_stalled_kcs_intermodal_loaded,stb.stalled.kcs.intermodal.loaded,count,weekly,Stb Stalled Kcs Intermodal Loaded,stb
stb_stalled_kcs_multilevel_automotive_empty,stb.stalled.kcs.multilevel_automotive.empty,count,weekly,Stb Stalled Kcs Multilevel Automotive Empty,stb
stb_stalled_kcs_multilevel_automotive_loaded,stb.stalled.kcs.multilevel_automotive.loaded,count,weekly,Stb Stalled Kcs Multilevel Automotive Loaded,stb
stb_stalled_ns_all_other_empty,stb.stalled.ns.all_other.empty,count,weekly,Stb Stalled Ns All Other Empty,stb
stb_stalled_ns_all_other_loaded,stb.stalled.ns.all_other.loaded,count,weekly,Stb Stalled Ns All Other Loaded,stb
stb_stalled_ns_automotive_empty,stb.stalled.ns.automotive.empty,count,weekly,Stb Stalled Ns Automotive Empty,stb
stb_stalled_ns_automotive_loaded,stb.stalled.ns.automotive.loaded,count,weekly,Stb Stalled Ns Automotive Loaded,stb
stb_stalled_ns_chemicals_and_plastics_empty,stb.stalled.ns.chemicals_and_plastics.empty,count,weekly,Stb Stalled Ns Chemicals And Plastics Empty,stb
stb_stalled_ns_chemicals_and_plastics_loaded,stb.stalled.ns.chemicals_and_plastics.loaded,count,weekly,Stb Stalled Ns Chemicals And Plastics Loaded,stb
stb_stalled_ns_chem_misc_empty,stb.stalled.ns.chemical_or_allied_products_all_stcc_28_commodities_not_otherwise_reported_under_ethanol_or_fertilizer.empty,count,weekly,Stb Stalled Ns Chem Misc Empty,stb
stb_stalled_ns_chem_misc_loaded,stb.stalled.ns.chemical_or_allied_products_all_stcc_28_commodities_not_otherwise_reported_under_ethanol_or_fertilizer.loaded,count,weekly,Stb Stalled Ns Chem Misc Loaded,stb
stb_stalled_ns_coal_empty,stb.stalled.ns.coal.empty,count,weekly,Stb Stalled Ns Coal Empty,stb
stb_stalled_ns_coal_loaded,stb.stalled.ns.coal.loaded,count,weekly,Stb Stalled Ns Coal Loaded,stb
stb_stalled_ns_crude_oil_empty,stb.stalled.ns.crude_oil.empty,count,weekly,Stb Stalled Ns Crude Oil Empty,stb
stb_stalled_ns_crude_oil_loaded,stb.stalled.ns.crude_oil.loaded,count,weekly,Stb Stalled Ns Crude Oil Loaded,stb
stb_stalled_ns_ethanol_empty,stb.stalled.ns.ethanol.empty,count,weekly,Stb Stalled Ns Ethanol Empty,stb
stb_stalled_ns_ethanol_loaded,stb.stalled.ns.ethanol.loaded,count,weekly,Stb Stalled Ns Ethanol Loaded,stb
stb_stalled_ns_fertilizer_empty,stb.stalled.ns.fertilizer.empty,count,weekly,Stb Stalled Ns Fertilizer Empty,stb
stb_stalled_ns_fertilizer_loaded,stb.stalled.ns.fertilizer.loaded,count,weekly,Stb Stalled Ns Fertilizer Loaded,stb
stb_stalled_ns_grain_empty,stb.stalled.ns.grain.empty,count,weekly,Stb Stalled Ns Grain Empty,stb
stb_stalled_ns_grain_loaded,stb.stalled.ns.grain.loaded,count,weekly,Stb Stalled Ns Grain Loaded,stb
stb_stalled_ns_grain_unit_empty,stb.stalled.ns.grain_unit.empty,count,weekly,Stb Stalled Ns Grain Unit Empty,stb
stb_stalled_ns_grain_unit_loaded,stb.stalled.ns.grain_unit.loaded,count,weekly,Stb Stalled Ns Grain Unit Loaded,stb
stb_stalled_ns_intermodal_empty,stb.stalled.ns.intermodal.empty,count,weekly,Stb Stalled Ns Intermodal Empty,stb
stb_stalled_ns_intermodal_loaded,stb.stalled.ns.intermodal.loaded,count,weekly,Stb Stalled Ns Intermodal Loaded,stb
stb_stalled_ns_other_empty,stb.stalled.ns.other.empty,count,weekly,Stb Stalled Ns Other Empty,stb
stb_stalled_ns_other_loaded,stb.stalled.ns.other.loaded,count,weekly,Stb Stalled Ns Other Loaded,stb
stb_stalled_up_automotive_empty,stb.stalled.up.automotive.empty,count,weekly,Stb Stalled Up Automotive Empty,stb
stb_stalled_up_automotive_loaded,stb.stalled.up.automotive.loaded,count,weekly,Stb Stalled Up Automotive Loaded,stb
stb_stalled_up_chem_misc_empty,stb.stalled.up.chemical_or_allied_products_all_stcc_28_commodities_not_otherwise_reported_under_ethanol_or_fertilizer.empty,count,weekly,Stb Stalled Up Chem Misc Empty,stb
stb_stalled_up_chem_misc_loaded,stb.stalled.up.chemical_or_allied_products_all_stcc_28_commodities_not_otherwise_reported_under_ethanol_or_fertilizer.loaded,count,weekly,Stb Stalled Up Chem Misc Loaded,stb
stb_stalled_up_coal_empty,stb.stalled.up.coal.empty,count,weekly,Stb Stalled Up Coal Empty,stb
stb_stalled_up_coal_loaded,stb.stalled.up.coal.loaded,count,weekly,Stb Stalled Up Coal Loaded,stb
stb_stalled_up_crude_oil_empty,stb.stalled.up.crude_oil.empty,count,weekly,Stb Stalled Up Crude Oil Empty,stb
stb_stalled_up_crude_oil_loaded,stb.stalled.up.crude_oil.loaded,count,weekly,Stb Stalled Up Crude Oil Loaded,stb
stb_stalled_up_ethanol_empty,stb.stalled.up.ethanol.empty,count,weekly,Stb Stalled Up Ethanol Empty,stb
stb_stalled_up_ethanol_loaded,stb.stalled.up.ethanol.loaded,count,weekly,Stb Stalled Up Ethanol Loaded,stb
stb_stalled_up_fertilizer_empty,stb.stalled.up.fertilizer.empty,count,weekly,Stb Stalled Up Fertilizer Empty,stb
stb_stalled_up_fertilizer_loaded,stb.stalled.up.fertilizer.loaded,count,weekly,Stb Stalled Up Fertilizer Loaded,stb
stb_stalled_up_grain_empty,stb.stalled.up.grain.empty,count,weekly,Stb Stalled Up Grain Empty,stb
stb_stalled_up_grain_loaded,stb.stalled.up.grain.loaded,count,weekly,Stb Stalled Up Grain Loaded,stb
stb_stalled_up_intermodal_empty,stb.stalled.up.intermodal.empty,count,weekly,Stb Stalled Up Intermodal Empty,stb
stb_stalled_up_intermodal_loaded,stb.stalled.up.intermodal.loaded,count,weekly,Stb Stalled Up Intermodal Loaded,stb
total_crude_oil_stocks_excluding_spr,PET.WSTCEUS1.W,Thousand Barrels,weekly,Total crude oil stocks excluding SPR,eia
us_crude_oil_adjustment,PET.W_EPC0_SAX_NUS-Z00_MBBLD.W,Thousand Barrels per Day,weekly,U.S. crude oil adjustment,eia
us_crude_oil_exports,PET.W_EPC0_EEX_NUS-Z00_MBBLD.W,Thousand Barrels per Day,weekly,U.S. crude oil exports,eia
us_crude_oil_imports,PET.W_EPC0_IM0_NUS-Z00_MBBLD.W,Thousand Barrels per Day,weekly,U.S. crude oil imports,eia
us_ending_stocks_of_total_petroleum_products,PET.WTTSTUS1.W,Thousand Barrels,weekly,U.S. ending stocks of total petroleum products,eia
us_total_rigs,baker.us.total,rigs,weekly,Us Total Rigs,baker
